y	variant	y_transform	x_model	x_plot	fit_model_space	ci_lo_model_space	ci_hi_model_space	fit_y_units	ci_lo_y_units	ci_hi_y_units
avi_mean	A_raw_x	raw	2167.12	2167.12	4.43015	4.37581	4.48448	4.43015	4.37581	4.48448
avi_mean	A_raw_x	raw	2179.86	2179.86	4.4302	4.37551	4.48489	4.4302	4.37551	4.48489
avi_mean	A_raw_x	raw	2192.6	2192.6	4.43026	4.37521	4.48531	4.43026	4.37521	4.48531
avi_mean	A_raw_x	raw	2205.34	2205.34	4.43032	4.37491	4.48572	4.43032	4.37491	4.48572
avi_mean	A_raw_x	raw	2218.08	2218.08	4.43037	4.37461	4.48613	4.43037	4.37461	4.48613
avi_mean	A_raw_x	raw	2230.82	2230.82	4.43043	4.37432	4.48654	4.43043	4.37432	4.48654
avi_mean	A_raw_x	raw	2243.57	2243.57	4.43048	4.37402	4.48695	4.43048	4.37402	4.48695
avi_mean	A_raw_x	raw	2256.31	2256.31	4.43054	4.37372	4.48736	4.43054	4.37372	4.48736
avi_mean	A_raw_x	raw	2269.05	2269.05	4.43059	4.37342	4.48777	4.43059	4.37342	4.48777
avi_mean	A_raw_x	raw	2281.79	2281.79	4.43065	4.37312	4.48818	4.43065	4.37312	4.48818
avi_mean	A_raw_x	raw	2294.53	2294.53	4.4307	4.37282	4.48859	4.4307	4.37282	4.48859
avi_mean	A_raw_x	raw	2307.28	2307.28	4.43076	4.37252	4.489	4.43076	4.37252	4.489
avi_mean	A_raw_x	raw	2320.02	2320.02	4.43081	4.37222	4.48941	4.43081	4.37222	4.48941
avi_mean	A_raw_x	raw	2332.76	2332.76	4.43087	4.37192	4.48982	4.43087	4.37192	4.48982
avi_mean	A_raw_x	raw	2345.5	2345.5	4.43093	4.37162	4.49023	4.43093	4.37162	4.49023
avi_mean	A_raw_x	raw	2358.24	2358.24	4.43098	4.37132	4.49065	4.43098	4.37132	4.49065
avi_mean	A_raw_x	raw	2370.98	2370.98	4.43104	4.37102	4.49106	4.43104	4.37102	4.49106
avi_mean	A_raw_x	raw	2383.73	2383.73	4.43109	4.37072	4.49147	4.43109	4.37072	4.49147
avi_mean	A_raw_x	raw	2396.47	2396.47	4.43115	4.37042	4.49188	4.43115	4.37042	4.49188
avi_mean	A_raw_x	raw	2409.21	2409.21	4.4312	4.37012	4.49229	4.4312	4.37012	4.49229
avi_mean	A_raw_x	raw	2421.95	2421.95	4.43126	4.36982	4.4927	4.43126	4.36982	4.4927
avi_mean	A_raw_x	raw	2434.69	2434.69	4.43131	4.36951	4.49311	4.43131	4.36951	4.49311
avi_mean	A_raw_x	raw	2447.44	2447.44	4.43137	4.36921	4.49353	4.43137	4.36921	4.49353
avi_mean	A_raw_x	raw	2460.18	2460.18	4.43143	4.36891	4.49394	4.43143	4.36891	4.49394
avi_mean	A_raw_x	raw	2472.92	2472.92	4.43148	4.36861	4.49435	4.43148	4.36861	4.49435
avi_mean	A_raw_x	raw	2485.66	2485.66	4.43154	4.36831	4.49476	4.43154	4.36831	4.49476
avi_mean	A_raw_x	raw	2498.4	2498.4	4.43159	4.36801	4.49517	4.43159	4.36801	4.49517
avi_mean	A_raw_x	raw	2511.15	2511.15	4.43165	4.36771	4.49559	4.43165	4.36771	4.49559
avi_mean	A_raw_x	raw	2523.89	2523.89	4.4317	4.36741	4.496	4.4317	4.36741	4.496
avi_mean	A_raw_x	raw	2536.63	2536.63	4.43176	4.36711	4.49641	4.43176	4.36711	4.49641
avi_mean	A_raw_x	raw	2549.37	2549.37	4.43181	4.36681	4.49682	4.43181	4.36681	4.49682
avi_mean	A_raw_x	raw	2562.11	2562.11	4.43187	4.36651	4.49723	4.43187	4.36651	4.49723
avi_mean	A_raw_x	raw	2574.85	2574.85	4.43193	4.36621	4.49765	4.43193	4.36621	4.49765
avi_mean	A_raw_x	raw	2587.6	2587.6	4.43198	4.3659	4.49806	4.43198	4.3659	4.49806
avi_mean	A_raw_x	raw	2600.34	2600.34	4.43204	4.3656	4.49847	4.43204	4.3656	4.49847
avi_mean	A_raw_x	raw	2613.08	2613.08	4.43209	4.3653	4.49888	4.43209	4.3653	4.49888
avi_mean	A_raw_x	raw	2625.82	2625.82	4.43215	4.365	4.49929	4.43215	4.365	4.49929
avi_mean	A_raw_x	raw	2638.56	2638.56	4.4322	4.3647	4.49971	4.4322	4.3647	4.49971
avi_mean	A_raw_x	raw	2651.31	2651.31	4.43226	4.3644	4.50012	4.43226	4.3644	4.50012
avi_mean	A_raw_x	raw	2664.05	2664.05	4.43231	4.3641	4.50053	4.43231	4.3641	4.50053
avi_mean	A_raw_x	raw	2676.79	2676.79	4.43237	4.3638	4.50094	4.43237	4.3638	4.50094
avi_mean	A_raw_x	raw	2689.53	2689.53	4.43243	4.36349	4.50136	4.43243	4.36349	4.50136
avi_mean	A_raw_x	raw	2702.27	2702.27	4.43248	4.36319	4.50177	4.43248	4.36319	4.50177
avi_mean	A_raw_x	raw	2715.02	2715.02	4.43254	4.36289	4.50218	4.43254	4.36289	4.50218
avi_mean	A_raw_x	raw	2727.76	2727.76	4.43259	4.36259	4.5026	4.43259	4.36259	4.5026
avi_mean	A_raw_x	raw	2740.5	2740.5	4.43265	4.36229	4.50301	4.43265	4.36229	4.50301
avi_mean	A_raw_x	raw	2753.24	2753.24	4.4327	4.36199	4.50342	4.4327	4.36199	4.50342
avi_mean	A_raw_x	raw	2765.98	2765.98	4.43276	4.36168	4.50383	4.43276	4.36168	4.50383
avi_mean	A_raw_x	raw	2778.72	2778.72	4.43281	4.36138	4.50425	4.43281	4.36138	4.50425
avi_mean	A_raw_x	raw	2791.47	2791.47	4.43287	4.36108	4.50466	4.43287	4.36108	4.50466
avi_mean	A_raw_x	raw	2804.21	2804.21	4.43293	4.36078	4.50507	4.43293	4.36078	4.50507
avi_mean	A_raw_x	raw	2816.95	2816.95	4.43298	4.36048	4.50548	4.43298	4.36048	4.50548
avi_mean	A_raw_x	raw	2829.69	2829.69	4.43304	4.36018	4.5059	4.43304	4.36018	4.5059
avi_mean	A_raw_x	raw	2842.43	2842.43	4.43309	4.35987	4.50631	4.43309	4.35987	4.50631
avi_mean	A_raw_x	raw	2855.18	2855.18	4.43315	4.35957	4.50672	4.43315	4.35957	4.50672
avi_mean	A_raw_x	raw	2867.92	2867.92	4.4332	4.35927	4.50714	4.4332	4.35927	4.50714
avi_mean	A_raw_x	raw	2880.66	2880.66	4.43326	4.35897	4.50755	4.43326	4.35897	4.50755
avi_mean	A_raw_x	raw	2893.4	2893.4	4.43331	4.35867	4.50796	4.43331	4.35867	4.50796
avi_mean	A_raw_x	raw	2906.14	2906.14	4.43337	4.35836	4.50838	4.43337	4.35836	4.50838
avi_mean	A_raw_x	raw	2918.88	2918.88	4.43343	4.35806	4.50879	4.43343	4.35806	4.50879
avi_mean	A_raw_x	raw	2931.63	2931.63	4.43348	4.35776	4.5092	4.43348	4.35776	4.5092
avi_mean	A_raw_x	raw	2944.37	2944.37	4.43354	4.35746	4.50962	4.43354	4.35746	4.50962
avi_mean	A_raw_x	raw	2957.11	2957.11	4.43359	4.35716	4.51003	4.43359	4.35716	4.51003
avi_mean	A_raw_x	raw	2969.85	2969.85	4.43365	4.35685	4.51044	4.43365	4.35685	4.51044
avi_mean	A_raw_x	raw	2982.59	2982.59	4.4337	4.35655	4.51086	4.4337	4.35655	4.51086
avi_mean	A_raw_x	raw	2995.34	2995.34	4.43376	4.35625	4.51127	4.43376	4.35625	4.51127
avi_mean	A_raw_x	raw	3008.08	3008.08	4.43381	4.35595	4.51168	4.43381	4.35595	4.51168
avi_mean	A_raw_x	raw	3020.82	3020.82	4.43387	4.35564	4.5121	4.43387	4.35564	4.5121
avi_mean	A_raw_x	raw	3033.56	3033.56	4.43393	4.35534	4.51251	4.43393	4.35534	4.51251
avi_mean	A_raw_x	raw	3046.3	3046.3	4.43398	4.35504	4.51292	4.43398	4.35504	4.51292
avi_mean	A_raw_x	raw	3059.05	3059.05	4.43404	4.35474	4.51334	4.43404	4.35474	4.51334
avi_mean	A_raw_x	raw	3071.79	3071.79	4.43409	4.35443	4.51375	4.43409	4.35443	4.51375
avi_mean	A_raw_x	raw	3084.53	3084.53	4.43415	4.35413	4.51416	4.43415	4.35413	4.51416
avi_mean	A_raw_x	raw	3097.27	3097.27	4.4342	4.35383	4.51458	4.4342	4.35383	4.51458
avi_mean	A_raw_x	raw	3110.01	3110.01	4.43426	4.35353	4.51499	4.43426	4.35353	4.51499
avi_mean	A_raw_x	raw	3122.75	3122.75	4.43431	4.35322	4.5154	4.43431	4.35322	4.5154
avi_mean	A_raw_x	raw	3135.5	3135.5	4.43437	4.35292	4.51582	4.43437	4.35292	4.51582
avi_mean	A_raw_x	raw	3148.24	3148.24	4.43443	4.35262	4.51623	4.43443	4.35262	4.51623
avi_mean	A_raw_x	raw	3160.98	3160.98	4.43448	4.35232	4.51665	4.43448	4.35232	4.51665
avi_mean	A_raw_x	raw	3173.72	3173.72	4.43454	4.35201	4.51706	4.43454	4.35201	4.51706
avi_mean	A_raw_x	raw	3186.46	3186.46	4.43459	4.35171	4.51747	4.43459	4.35171	4.51747
avi_mean	A_raw_x	raw	3199.21	3199.21	4.43465	4.35141	4.51789	4.43465	4.35141	4.51789
avi_mean	A_raw_x	raw	3211.95	3211.95	4.4347	4.35111	4.5183	4.4347	4.35111	4.5183
avi_mean	A_raw_x	raw	3224.69	3224.69	4.43476	4.3508	4.51871	4.43476	4.3508	4.51871
avi_mean	A_raw_x	raw	3237.43	3237.43	4.43481	4.3505	4.51913	4.43481	4.3505	4.51913
avi_mean	A_raw_x	raw	3250.17	3250.17	4.43487	4.3502	4.51954	4.43487	4.3502	4.51954
avi_mean	A_raw_x	raw	3262.91	3262.91	4.43493	4.3499	4.51996	4.43493	4.3499	4.51996
avi_mean	A_raw_x	raw	3275.66	3275.66	4.43498	4.34959	4.52037	4.43498	4.34959	4.52037
avi_mean	A_raw_x	raw	3288.4	3288.4	4.43504	4.34929	4.52078	4.43504	4.34929	4.52078
avi_mean	A_raw_x	raw	3301.14	3301.14	4.43509	4.34899	4.5212	4.43509	4.34899	4.5212
avi_mean	A_raw_x	raw	3313.88	3313.88	4.43515	4.34868	4.52161	4.43515	4.34868	4.52161
avi_mean	A_raw_x	raw	3326.62	3326.62	4.4352	4.34838	4.52203	4.4352	4.34838	4.52203
avi_mean	A_raw_x	raw	3339.37	3339.37	4.43526	4.34808	4.52244	4.43526	4.34808	4.52244
avi_mean	A_raw_x	raw	3352.11	3352.11	4.43531	4.34778	4.52285	4.43531	4.34778	4.52285
avi_mean	A_raw_x	raw	3364.85	3364.85	4.43537	4.34747	4.52327	4.43537	4.34747	4.52327
avi_mean	A_raw_x	raw	3377.59	3377.59	4.43543	4.34717	4.52368	4.43543	4.34717	4.52368
avi_mean	A_raw_x	raw	3390.33	3390.33	4.43548	4.34687	4.5241	4.43548	4.34687	4.5241
avi_mean	A_raw_x	raw	3403.08	3403.08	4.43554	4.34656	4.52451	4.43554	4.34656	4.52451
avi_mean	A_raw_x	raw	3415.82	3415.82	4.43559	4.34626	4.52492	4.43559	4.34626	4.52492
avi_mean	A_raw_x	raw	3428.56	3428.56	4.43565	4.34596	4.52534	4.43565	4.34596	4.52534
avi_mean	A_raw_x	raw	3441.3	3441.3	4.4357	4.34565	4.52575	4.4357	4.34565	4.52575
avi_mean	A_raw_x	raw	3454.04	3454.04	4.43576	4.34535	4.52617	4.43576	4.34535	4.52617
avi_mean	A_raw_x	raw	3466.78	3466.78	4.43581	4.34505	4.52658	4.43581	4.34505	4.52658
avi_mean	A_raw_x	raw	3479.53	3479.53	4.43587	4.34474	4.52699	4.43587	4.34474	4.52699
avi_mean	A_raw_x	raw	3492.27	3492.27	4.43593	4.34444	4.52741	4.43593	4.34444	4.52741
avi_mean	A_raw_x	raw	3505.01	3505.01	4.43598	4.34414	4.52782	4.43598	4.34414	4.52782
avi_mean	A_raw_x	raw	3517.75	3517.75	4.43604	4.34384	4.52824	4.43604	4.34384	4.52824
avi_mean	A_raw_x	raw	3530.49	3530.49	4.43609	4.34353	4.52865	4.43609	4.34353	4.52865
avi_mean	A_raw_x	raw	3543.24	3543.24	4.43615	4.34323	4.52907	4.43615	4.34323	4.52907
avi_mean	A_raw_x	raw	3555.98	3555.98	4.4362	4.34293	4.52948	4.4362	4.34293	4.52948
avi_mean	A_raw_x	raw	3568.72	3568.72	4.43626	4.34262	4.52989	4.43626	4.34262	4.52989
avi_mean	A_raw_x	raw	3581.46	3581.46	4.43631	4.34232	4.53031	4.43631	4.34232	4.53031
avi_mean	A_raw_x	raw	3594.2	3594.2	4.43637	4.34202	4.53072	4.43637	4.34202	4.53072
avi_mean	A_raw_x	raw	3606.94	3606.94	4.43643	4.34171	4.53114	4.43643	4.34171	4.53114
avi_mean	A_raw_x	raw	3619.69	3619.69	4.43648	4.34141	4.53155	4.43648	4.34141	4.53155
avi_mean	A_raw_x	raw	3632.43	3632.43	4.43654	4.34111	4.53197	4.43654	4.34111	4.53197
avi_mean	A_raw_x	raw	3645.17	3645.17	4.43659	4.3408	4.53238	4.43659	4.3408	4.53238
avi_mean	A_raw_x	raw	3657.91	3657.91	4.43665	4.3405	4.5328	4.43665	4.3405	4.5328
avi_mean	A_raw_x	raw	3670.65	3670.65	4.4367	4.3402	4.53321	4.4367	4.3402	4.53321
avi_mean	A_raw_x	raw	3683.4	3683.4	4.43676	4.33989	4.53362	4.43676	4.33989	4.53362
avi_mean	A_raw_x	raw	3696.14	3696.14	4.43681	4.33959	4.53404	4.43681	4.33959	4.53404
avi_mean	A_raw_x	raw	3708.88	3708.88	4.43687	4.33929	4.53445	4.43687	4.33929	4.53445
avi_mean	A_raw_x	raw	3721.62	3721.62	4.43693	4.33898	4.53487	4.43693	4.33898	4.53487
avi_mean	A_raw_x	raw	3734.36	3734.36	4.43698	4.33868	4.53528	4.43698	4.33868	4.53528
avi_mean	A_raw_x	raw	3747.11	3747.11	4.43704	4.33838	4.5357	4.43704	4.33838	4.5357
avi_mean	A_raw_x	raw	3759.85	3759.85	4.43709	4.33807	4.53611	4.43709	4.33807	4.53611
avi_mean	A_raw_x	raw	3772.59	3772.59	4.43715	4.33777	4.53653	4.43715	4.33777	4.53653
avi_mean	A_raw_x	raw	3785.33	3785.33	4.4372	4.33747	4.53694	4.4372	4.33747	4.53694
avi_mean	A_raw_x	raw	3798.07	3798.07	4.43726	4.33716	4.53736	4.43726	4.33716	4.53736
avi_mean	A_raw_x	raw	3810.81	3810.81	4.43731	4.33686	4.53777	4.43731	4.33686	4.53777
avi_mean	A_raw_x	raw	3823.56	3823.56	4.43737	4.33655	4.53818	4.43737	4.33655	4.53818
avi_mean	A_raw_x	raw	3836.3	3836.3	4.43743	4.33625	4.5386	4.43743	4.33625	4.5386
avi_mean	A_raw_x	raw	3849.04	3849.04	4.43748	4.33595	4.53901	4.43748	4.33595	4.53901
avi_mean	A_raw_x	raw	3861.78	3861.78	4.43754	4.33564	4.53943	4.43754	4.33564	4.53943
avi_mean	A_raw_x	raw	3874.52	3874.52	4.43759	4.33534	4.53984	4.43759	4.33534	4.53984
avi_mean	A_raw_x	raw	3887.27	3887.27	4.43765	4.33504	4.54026	4.43765	4.33504	4.54026
avi_mean	A_raw_x	raw	3900.01	3900.01	4.4377	4.33473	4.54067	4.4377	4.33473	4.54067
avi_mean	A_raw_x	raw	3912.75	3912.75	4.43776	4.33443	4.54109	4.43776	4.33443	4.54109
avi_mean	A_raw_x	raw	3925.49	3925.49	4.43781	4.33413	4.5415	4.43781	4.33413	4.5415
avi_mean	A_raw_x	raw	3938.23	3938.23	4.43787	4.33382	4.54192	4.43787	4.33382	4.54192
avi_mean	A_raw_x	raw	3950.97	3950.97	4.43793	4.33352	4.54233	4.43793	4.33352	4.54233
avi_mean	A_raw_x	raw	3963.72	3963.72	4.43798	4.33322	4.54275	4.43798	4.33322	4.54275
avi_mean	A_raw_x	raw	3976.46	3976.46	4.43804	4.33291	4.54316	4.43804	4.33291	4.54316
avi_mean	A_raw_x	raw	3989.2	3989.2	4.43809	4.33261	4.54358	4.43809	4.33261	4.54358
avi_mean	A_raw_x	raw	4001.94	4001.94	4.43815	4.3323	4.54399	4.43815	4.3323	4.54399
avi_mean	A_raw_x	raw	4014.68	4014.68	4.4382	4.332	4.54441	4.4382	4.332	4.54441
avi_mean	A_raw_x	raw	4027.43	4027.43	4.43826	4.3317	4.54482	4.43826	4.3317	4.54482
avi_mean	A_raw_x	raw	4040.17	4040.17	4.43831	4.33139	4.54523	4.43831	4.33139	4.54523
avi_mean	A_raw_x	raw	4052.91	4052.91	4.43837	4.33109	4.54565	4.43837	4.33109	4.54565
avi_mean	A_raw_x	raw	4065.65	4065.65	4.43843	4.33079	4.54606	4.43843	4.33079	4.54606
avi_mean	A_raw_x	raw	4078.39	4078.39	4.43848	4.33048	4.54648	4.43848	4.33048	4.54648
avi_mean	A_raw_x	raw	4091.14	4091.14	4.43854	4.33018	4.54689	4.43854	4.33018	4.54689
avi_mean	A_raw_x	raw	4103.88	4103.88	4.43859	4.32987	4.54731	4.43859	4.32987	4.54731
avi_mean	A_raw_x	raw	4116.62	4116.62	4.43865	4.32957	4.54772	4.43865	4.32957	4.54772
avi_mean	A_raw_x	raw	4129.36	4129.36	4.4387	4.32927	4.54814	4.4387	4.32927	4.54814
avi_mean	A_raw_x	raw	4142.1	4142.1	4.43876	4.32896	4.54855	4.43876	4.32896	4.54855
avi_mean	A_raw_x	raw	4154.84	4154.84	4.43881	4.32866	4.54897	4.43881	4.32866	4.54897
avi_mean	A_raw_x	raw	4167.59	4167.59	4.43887	4.32836	4.54938	4.43887	4.32836	4.54938
avi_mean	A_raw_x	raw	4180.33	4180.33	4.43892	4.32805	4.5498	4.43892	4.32805	4.5498
avi_mean	A_raw_x	raw	4193.07	4193.07	4.43898	4.32775	4.55021	4.43898	4.32775	4.55021
avi_mean	A_raw_x	raw	4205.81	4205.81	4.43904	4.32744	4.55063	4.43904	4.32744	4.55063
avi_mean	A_raw_x	raw	4218.55	4218.55	4.43909	4.32714	4.55104	4.43909	4.32714	4.55104
avi_mean	A_raw_x	raw	4231.3	4231.3	4.43915	4.32684	4.55146	4.43915	4.32684	4.55146
avi_mean	A_raw_x	raw	4244.04	4244.04	4.4392	4.32653	4.55187	4.4392	4.32653	4.55187
avi_mean	A_raw_x	raw	4256.78	4256.78	4.43926	4.32623	4.55229	4.43926	4.32623	4.55229
avi_mean	A_raw_x	raw	4269.52	4269.52	4.43931	4.32592	4.5527	4.43931	4.32592	4.5527
avi_mean	A_raw_x	raw	4282.26	4282.26	4.43937	4.32562	4.55312	4.43937	4.32562	4.55312
avi_mean	A_raw_x	raw	4295.01	4295.01	4.43942	4.32532	4.55353	4.43942	4.32532	4.55353
avi_mean	A_raw_x	raw	4307.75	4307.75	4.43948	4.32501	4.55395	4.43948	4.32501	4.55395
avi_mean	A_raw_x	raw	4320.49	4320.49	4.43954	4.32471	4.55436	4.43954	4.32471	4.55436
avi_mean	A_raw_x	raw	4333.23	4333.23	4.43959	4.3244	4.55478	4.43959	4.3244	4.55478
avi_mean	A_raw_x	raw	4345.97	4345.97	4.43965	4.3241	4.55519	4.43965	4.3241	4.55519
avi_mean	A_raw_x	raw	4358.71	4358.71	4.4397	4.3238	4.55561	4.4397	4.3238	4.55561
avi_mean	A_raw_x	raw	4371.46	4371.46	4.43976	4.32349	4.55602	4.43976	4.32349	4.55602
avi_mean	A_raw_x	raw	4384.2	4384.2	4.43981	4.32319	4.55644	4.43981	4.32319	4.55644
avi_mean	A_raw_x	raw	4396.94	4396.94	4.43987	4.32288	4.55685	4.43987	4.32288	4.55685
avi_mean	A_raw_x	raw	4409.68	4409.68	4.43992	4.32258	4.55727	4.43992	4.32258	4.55727
avi_mean	A_raw_x	raw	4422.42	4422.42	4.43998	4.32228	4.55768	4.43998	4.32228	4.55768
avi_mean	A_raw_x	raw	4435.17	4435.17	4.44004	4.32197	4.5581	4.44004	4.32197	4.5581
avi_mean	A_raw_x	raw	4447.91	4447.91	4.44009	4.32167	4.55851	4.44009	4.32167	4.55851
avi_mean	A_raw_x	raw	4460.65	4460.65	4.44015	4.32136	4.55893	4.44015	4.32136	4.55893
avi_mean	A_raw_x	raw	4473.39	4473.39	4.4402	4.32106	4.55934	4.4402	4.32106	4.55934
avi_mean	A_raw_x	raw	4486.13	4486.13	4.44026	4.32076	4.55976	4.44026	4.32076	4.55976
avi_mean	A_raw_x	raw	4498.87	4498.87	4.44031	4.32045	4.56017	4.44031	4.32045	4.56017
avi_mean	A_raw_x	raw	4511.62	4511.62	4.44037	4.32015	4.56059	4.44037	4.32015	4.56059
avi_mean	A_raw_x	raw	4524.36	4524.36	4.44042	4.31984	4.561	4.44042	4.31984	4.561
avi_mean	A_raw_x	raw	4537.1	4537.1	4.44048	4.31954	4.56142	4.44048	4.31954	4.56142
avi_mean	A_raw_x	raw	4549.84	4549.84	4.44054	4.31924	4.56184	4.44054	4.31924	4.56184
avi_mean	A_raw_x	raw	4562.58	4562.58	4.44059	4.31893	4.56225	4.44059	4.31893	4.56225
avi_mean	A_raw_x	raw	4575.33	4575.33	4.44065	4.31863	4.56267	4.44065	4.31863	4.56267
avi_mean	A_raw_x	raw	4588.07	4588.07	4.4407	4.31832	4.56308	4.4407	4.31832	4.56308
avi_mean	A_raw_x	raw	4600.81	4600.81	4.44076	4.31802	4.5635	4.44076	4.31802	4.5635
avi_mean	A_raw_x	raw	4613.55	4613.55	4.44081	4.31772	4.56391	4.44081	4.31772	4.56391
avi_mean	A_raw_x	raw	4626.29	4626.29	4.44087	4.31741	4.56433	4.44087	4.31741	4.56433
avi_mean	A_raw_x	raw	4639.04	4639.04	4.44092	4.31711	4.56474	4.44092	4.31711	4.56474
avi_mean	A_raw_x	raw	4651.78	4651.78	4.44098	4.3168	4.56516	4.44098	4.3168	4.56516
avi_mean	A_raw_x	raw	4664.52	4664.52	4.44104	4.3165	4.56557	4.44104	4.3165	4.56557
avi_mean	A_raw_x	raw	4677.26	4677.26	4.44109	4.3162	4.56599	4.44109	4.3162	4.56599
avi_mean	A_raw_x	raw	4690	4690	4.44115	4.31589	4.5664	4.44115	4.31589	4.5664
avi_mean	A_raw_x	raw	4702.74	4702.74	4.4412	4.31559	4.56682	4.4412	4.31559	4.56682
avi_mean	A_raw_x	raw	4715.49	4715.49	4.44126	4.31528	4.56723	4.44126	4.31528	4.56723
avi_mean	A_raw_x	raw	4728.23	4728.23	4.44131	4.31498	4.56765	4.44131	4.31498	4.56765
avi_mean	A_raw_x	raw	4740.97	4740.97	4.44137	4.31467	4.56806	4.44137	4.31467	4.56806
avi_mean	A_raw_x	raw	4753.71	4753.71	4.44142	4.31437	4.56848	4.44142	4.31437	4.56848
avi_mean	A_raw_x	raw	4766.45	4766.45	4.44148	4.31407	4.56889	4.44148	4.31407	4.56889
avi_mean	A_raw_x	raw	4779.2	4779.2	4.44154	4.31376	4.56931	4.44154	4.31376	4.56931
avi_mean	A_raw_x	raw	4791.94	4791.94	4.44159	4.31346	4.56972	4.44159	4.31346	4.56972
avi_mean	A_raw_x	raw	4804.68	4804.68	4.44165	4.31315	4.57014	4.44165	4.31315	4.57014
avi_mean	A_raw_x	raw	4817.42	4817.42	4.4417	4.31285	4.57056	4.4417	4.31285	4.57056
avi_mean	A_raw_x	raw	4830.16	4830.16	4.44176	4.31255	4.57097	4.44176	4.31255	4.57097
avi_mean	A_raw_x	raw	4842.9	4842.9	4.44181	4.31224	4.57139	4.44181	4.31224	4.57139
avi_mean	A_raw_x	raw	4855.65	4855.65	4.44187	4.31194	4.5718	4.44187	4.31194	4.5718
avi_mean	A_raw_x	raw	4868.39	4868.39	4.44192	4.31163	4.57222	4.44192	4.31163	4.57222
avi_mean	A_raw_x	raw	4881.13	4881.13	4.44198	4.31133	4.57263	4.44198	4.31133	4.57263
avi_mean	A_raw_x	raw	4893.87	4893.87	4.44204	4.31102	4.57305	4.44204	4.31102	4.57305
avi_mean	A_raw_x	raw	4906.61	4906.61	4.44209	4.31072	4.57346	4.44209	4.31072	4.57346
avi_mean	A_raw_x	raw	4919.36	4919.36	4.44215	4.31042	4.57388	4.44215	4.31042	4.57388
avi_mean	A_raw_x	raw	4932.1	4932.1	4.4422	4.31011	4.57429	4.4422	4.31011	4.57429
avi_mean	A_raw_x	raw	4944.84	4944.84	4.44226	4.30981	4.57471	4.44226	4.30981	4.57471
avi_mean	A_raw_x	raw	4957.58	4957.58	4.44231	4.3095	4.57512	4.44231	4.3095	4.57512
avi_mean	A_raw_x	raw	4970.32	4970.32	4.44237	4.3092	4.57554	4.44237	4.3092	4.57554
avi_mean	A_raw_x	raw	4983.07	4983.07	4.44242	4.30889	4.57596	4.44242	4.30889	4.57596
avi_mean	A_raw_x	raw	4995.81	4995.81	4.44248	4.30859	4.57637	4.44248	4.30859	4.57637
avi_mean	A_raw_x	raw	5008.55	5008.55	4.44254	4.30829	4.57679	4.44254	4.30829	4.57679
avi_mean	A_raw_x	raw	5021.29	5021.29	4.44259	4.30798	4.5772	4.44259	4.30798	4.5772
avi_mean	A_raw_x	raw	5034.03	5034.03	4.44265	4.30768	4.57762	4.44265	4.30768	4.57762
avi_mean	A_raw_x	raw	5046.77	5046.77	4.4427	4.30737	4.57803	4.4427	4.30737	4.57803
avi_mean	A_raw_x	raw	5059.52	5059.52	4.44276	4.30707	4.57845	4.44276	4.30707	4.57845
avi_mean	A_raw_x	raw	5072.26	5072.26	4.44281	4.30676	4.57886	4.44281	4.30676	4.57886
avi_mean	A_raw_x	raw	5085	5085	4.44287	4.30646	4.57928	4.44287	4.30646	4.57928
avi_mean	B_log10_x	raw	0	1	4.36036	4.33228	4.38843	4.36036	4.33228	4.38843
avi_mean	B_log10_x	raw	0.00928895	1.02162	4.36064	4.33267	4.3886	4.36064	4.33267	4.3886
avi_mean	B_log10_x	raw	0.0185779	1.04371	4.36092	4.33307	4.38878	4.36092	4.33307	4.38878
avi_mean	B_log10_x	raw	0.0278668	1.06627	4.36121	4.33347	4.38895	4.36121	4.33347	4.38895
avi_mean	B_log10_x	raw	0.0371558	1.08932	4.36149	4.33386	4.38912	4.36149	4.33386	4.38912
avi_mean	B_log10_x	raw	0.0464447	1.11287	4.36177	4.33426	4.38929	4.36177	4.33426	4.38929
avi_mean	B_log10_x	raw	0.0557337	1.13693	4.36205	4.33465	4.38946	4.36205	4.33465	4.38946
avi_mean	B_log10_x	raw	0.0650226	1.16151	4.36234	4.33505	4.38963	4.36234	4.33505	4.38963
avi_mean	B_log10_x	raw	0.0743116	1.18662	4.36262	4.33544	4.3898	4.36262	4.33544	4.3898
avi_mean	B_log10_x	raw	0.0836005	1.21227	4.3629	4.33584	4.38997	4.3629	4.33584	4.38997
avi_mean	B_log10_x	raw	0.0928895	1.23848	4.36319	4.33623	4.39014	4.36319	4.33623	4.39014
avi_mean	B_log10_x	raw	0.102178	1.26526	4.36347	4.33663	4.39031	4.36347	4.33663	4.39031
avi_mean	B_log10_x	raw	0.111467	1.29261	4.36375	4.33702	4.39049	4.36375	4.33702	4.39049
avi_mean	B_log10_x	raw	0.120756	1.32055	4.36404	4.33742	4.39066	4.36404	4.33742	4.39066
avi_mean	B_log10_x	raw	0.130045	1.3491	4.36432	4.33781	4.39083	4.36432	4.33781	4.39083
avi_mean	B_log10_x	raw	0.139334	1.37827	4.3646	4.33821	4.391	4.3646	4.33821	4.391
avi_mean	B_log10_x	raw	0.148623	1.40807	4.36489	4.3386	4.39117	4.36489	4.3386	4.39117
avi_mean	B_log10_x	raw	0.157912	1.43851	4.36517	4.339	4.39134	4.36517	4.339	4.39134
avi_mean	B_log10_x	raw	0.167201	1.46961	4.36545	4.33939	4.39152	4.36545	4.33939	4.39152
